pcwb_product_code,recycler,harddrive,image,ram,spider,TelevisionDisplayFormat,monitoredcategory,meta,TelevisionHDR10,dburls,images,availability,sku3,sku2,category,title,TVTunerDigitalTVTuner,numberofdeals,processormodel,image_srcx,monitoredattribute,html,imagebrightness,TelevisionDiagonalSize,price,stock,files,sku,description,ean,brand,monitoredattribute2,image_urls,breadcrumb,file_urls,date,TelevisionType,product_title,slotsqty,url,europrice,emptyslots,server,project,ip,image_url,useragent,model,processor
,,,,,Wayfair,,,,,,,,,,,"Wayfair.co.uk - Shop Furniture, Lighting, Homeware & More Online",,,,,,,,,,,,,,,,,,,,2022-02-25 13:11:48,,,,https://www.wayfair.co.uk/,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,Wayfair,,,,,,,,,,,Textiles & Bedding | Wayfair.co.uk,,,,,,,,,,,,,,,,,,,,2022-02-25 13:11:50,,,,https://www.wayfair.co.uk/textiles-bedding~b336.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,Wayfair,,,,,,,,,,,Living Room | Wayfair.co.uk,,,,,,,,,,,,,,,,,,,,2022-02-25 13:11:51,,,,https://www.wayfair.co.uk/living-room~b311.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,Wayfair,,,,,,,,,,,"Wayfair.co.uk - Shop Furniture, Lighting, Homeware & More Online | Wayfair.co.uk",,,,,,,,,,,,,"<div id=""CollapsePanel-0"" aria-hidden=""false"" data-enzyme-id=""NavCollapsibleHeader-content"" aria-labelledby=""CollapseToggle-0"" role=""region"" class=""CollapsePanelBase__StyledPanelCollapsible-sc-1itbu6x-5 cSOvnK pl-CollapsePanelBase-collapsible"" style=""height:auto;overflow:hidden;transition-property:height;transition-duration:300ms;transition-timing-function:cubic-bezier(0.09, 1.03, 0.57, 0.97)"" data-codeception-id=""collapsePanelContent""><div class=""CollapsePanelBase__StyledPanelContent-sc-1itbu6x-6 YoMKH pl-CollapsePanelBase-content""><div class=""StyledBox-owpd5f-0 BoxV2___StyledStyledBox-sc-1wnmyqq-0 epiRBw"" data-hb-id=""BoxV2""><div class=""BrowseMenu-nav BrowseMenu-nav-panel""><ul class=""pl-Box--pl-0 pl-Box--defaultColor"" data-hb-id=""Box""><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/cat/rugs-c476861.html"" data-hb-id=""Link"">Rugs</a></div><ul class=""pl-Box--pl-4 pl-Box--defaultColor"" data-hb-id=""Box""><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><p data-enzyme-id=""IsCurrentPageText"" class=""pl-Box--py-3 pl-Text pl-Text--bold pl-Box--mutedColor"" data-hb-id=""Text"">All Rugs</p></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/sb0/outdoor-rugs-c1849623.html"" data-hb-id=""Link"">Outdoor Rugs</a></div></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/sb0/runners-c1782942.html"" data-hb-id=""Link"">Runners</a></div></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/sb0/childrens-rugs-c1867731.html"" data-hb-id=""Link"">Children's Rugs</a></div></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/sb0/mats-doormats-c1782947.html"" data-hb-id=""Link"">Mats &amp; Doormats</a></div></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/sb0/stair-treads-c1860145.html"" data-hb-id=""Link"">Stair Treads</a></div></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/textiles-bedding/sb0/shower-bath-mats-c493349.html"" data-hb-id=""Link"">Shower &amp; Bath Mats</a></div></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/sb0/one-of-a-kind-rugs-c1875680.html"" data-hb-id=""Link"">One-of-a-Kind Rugs</a></div></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/sb0/rug-grippers-c1848165.html"" data-hb-id=""Link"">Rug Grippers</a></div></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/cat/rugs-sale-c1836388.html"" data-hb-id=""Link"">Rugs Sale</a></div></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/sb0/rugs-in-xs-c1875229.html"" data-hb-id=""Link"">Rugs in XS</a></div></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/sb0/rugs-in-s-c1875230.html"" data-hb-id=""Link"">Rugs in S</a></div></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/sb0/rugs-in-m-c1875231.html"" data-hb-id=""Link"">Rugs in M</a></div></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/sb0/rugs-in-l-c1875232.html"" data-hb-id=""Link"">Rugs in L</a></div></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/sb0/rugs-in-xl-c1875233.html"" data-hb-id=""Link"">Rugs in XL</a></div></li><li data-enzyme-id=""NavLinksWrapper"" class=""pl-Box--defaultColor"" style=""padding-left:1px"" data-hb-id=""Box""><div class=""pl-Box--py-3 pl-Box--defaultColor"" data-hb-id=""Box""><a class=""Link__StyledLink-sc-1qyv2c9-0 kQqYFm Link Link--group"" href=""https://www.wayfair.co.uk/rugs/sb0/rugs-in-xxl-c1875234.html"" data-hb-id=""Link"">Rugs in XXL</a></div></li></ul></li></ul></div></div></div></div>,<div id=""CollapsePanel-0"" aria-hidden=""true"" data-enzyme-id=""CollapsePanel-filter-content"" aria-labelledby=""CollapseToggle-0"" role=""region"" class=""CollapsePanelBase__StyledPanelCollapsible-sc-1itbu6x-5 cSOvnK pl-CollapsePanelBase-collapsible"" style=""height:0px;overflow:hidden;transition-property:height;transition-duration:300ms;transition-timing-function:cubic-bezier(0.09, 1.03, 0.57, 0.97)"" data-codeception-id=""FiltersAttributeType-3-content"" data-cypress-id=""FiltersAttributeType-3-content""><div class=""CollapsePanelBase__StyledPanelContent-sc-1itbu6x-6 YoMKH pl-CollapsePanelBase-content""></div></div>,<div id=""CollapsePanel-0"" aria-hidden=""true"" data-enzyme-id=""CollapsePanel-filter-content"" aria-labelledby=""CollapseToggle-0"" role=""region"" class=""CollapsePanelBase__StyledPanelCollapsible-sc-1itbu6x-5 cSOvnK pl-CollapsePanelBase-collapsible"" style=""height:0px;overflow:hidden;transition-property:height;transition-duration:300ms;transition-timing-function:cubic-bezier(0.09, 1.03, 0.57, 0.97)"" data-codeception-id=""FiltersAttributeType-3,1,1-content"" data-cypress-id=""FiltersAttributeType-3,1,1-content""><div class=""CollapsePanelBase__StyledPanelContent-sc-1itbu6x-6 YoMKH pl-CollapsePanelBase-content""></div></div>,<div id=""CollapsePanel-0"" aria-hidden=""true"" data-enzyme-id=""CollapsePanel-filter-content"" aria-labelledby=""CollapseToggle-0"" role=""region"" class=""CollapsePanelBase__StyledPanelCollapsible-sc-1itbu6x-5 cSOvnK pl-CollapsePanelBase-collapsible"" style=""height:0px;overflow:hidden;transition-property:height;transition-duration:300ms;transition-timing-function:cubic-bezier(0.09, 1.03, 0.57, 0.97)"" data-codeception-id=""FiltersAttributeType-3-content"" data-cypress-id=""FiltersAttributeType-3-content""><div class=""CollapsePanelBase__StyledPanelContent-sc-1itbu6x-6 YoMKH pl-CollapsePanelBase-content""></div></div>,<div id=""CollapsePanel-0"" aria-hidden=""true"" data-enzyme-id=""CollapsePanel-filter-content"" aria-labelledby=""CollapseToggle-0"" role=""region"" class=""CollapsePanelBase__StyledPanelCollapsible-sc-1itbu6x-5 cSOvnK pl-CollapsePanelBase-collapsible"" style=""height:0px;overflow:hidden;transition-property:height;transition-duration:300ms;transition-timing-function:cubic-bezier(0.09, 1.03, 0.57, 0.97)"" data-codeception-id=""FiltersAttributeType-7-content"" data-cypress-id=""FiltersAttributeType-7-content""><div class=""CollapsePanelBase__StyledPanelContent-sc-1itbu6x-6 YoMKH pl-CollapsePanelBase-content""></div></div>,<div id=""CollapsePanel-0"" aria-hidden=""true"" data-enzyme-id=""CollapsePanel-filter-content"" aria-labelledby=""CollapseToggle-0"" role=""region"" class=""CollapsePanelBase__StyledPanelCollapsible-sc-1itbu6x-5 cSOvnK pl-CollapsePanelBase-collapsible"" style=""height:0px;overflow:hidden;transition-property:height;transition-duration:300ms;transition-timing-function:cubic-bezier(0.09, 1.03, 0.57, 0.97)"" data-codeception-id=""FiltersAttributeType-3-content"" data-cypress-id=""FiltersAttributeType-3-content""><div class=""CollapsePanelBase__StyledPanelContent-sc-1itbu6x-6 YoMKH pl-CollapsePanelBase-content""></div></div>",,,,,,,2022-02-25 13:11:52,,,,https://www.wayfair.co.uk/daily-sales/ds/best-selling-rugs-se16668.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,Wayfair,,,,,,,,,,,Le Creuset | Wayfair.co.uk,,,,,,,,,,,,,,,,,,,,2022-02-25 13:11:52,,,,https://www.wayfair.co.uk/brand/bnd/le-creuset-b51230.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,Wayfair,,,,,,,,,,,Download the Wayfair.co.uk App Today! | Wayfair.co.uk,,,,,,,,,,,,,,,,,,,,2022-02-25 13:11:52,,,,https://www.wayfair.co.uk/the-wayfair-app,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,Wayfair,,,,,,,,,,,Wayfair.co.uk Gift Cards | Wayfair.co.uk,,,,,,,,,,,,,"<div id=""CollapsePanel-0"" aria-hidden=""true"" data-enzyme-id=""collapsePanelContent"" class=""pl-CollapsePanelBase-collapsible"" data-codeception-id=""collapsePanelContent"" role=""tabpanel"" style=""height:0px;overflow:hidden;transition-property:height;transition-duration:300ms;transition-timing-function:cubic-bezier(0.09, 1.03, 0.57, 0.97)""><div class=""pl-CollapsePanelBase-content""><div class=""StyledBox-owpd5f-0 BoxV2___StyledStyledBox-sc-1wnmyqq-0 bUNsQF"" data-hb-id=""BoxV2""><p class=""pl-Text"" data-hb-id=""Text"">Wayfair.co.uk gift cards never expire!</p></div></div></div>,<div id=""CollapsePanel-0"" aria-hidden=""true"" data-enzyme-id=""collapsePanelContent"" class=""pl-CollapsePanelBase-collapsible"" data-codeception-id=""collapsePanelContent"" role=""tabpanel"" style=""height:0px;overflow:hidden;transition-property:height;transition-duration:300ms;transition-timing-function:cubic-bezier(0.09, 1.03, 0.57, 0.97)""><div class=""pl-CollapsePanelBase-content""><div class=""StyledBox-owpd5f-0 BoxV2___StyledStyledBox-sc-1wnmyqq-0 bUNsQF"" data-hb-id=""BoxV2""><p class=""pl-Text"" data-hb-id=""Text"">You can only use your Wayfair.co.uk gift card on the Wayfair.co.uk site. You cannot use this gift card on our sites in the US.</p></div></div></div>,<div id=""CollapsePanel-0"" aria-hidden=""true"" data-enzyme-id=""collapsePanelContent"" class=""pl-CollapsePanelBase-collapsible"" data-codeception-id=""collapsePanelContent"" role=""tabpanel"" style=""height:0px;overflow:hidden;transition-property:height;transition-duration:300ms;transition-timing-function:cubic-bezier(0.09, 1.03, 0.57, 0.97)""><div class=""pl-CollapsePanelBase-content""><div class=""StyledBox-owpd5f-0 BoxV2___StyledStyledBox-sc-1wnmyqq-0 bUNsQF"" data-hb-id=""BoxV2""><p class=""pl-Text"" data-hb-id=""Text"">Wayfair.co.uk gift cards can only be purchased directly from the Wayfair.co.uk site.</p></div></div></div>,<div id=""CollapsePanel-0"" aria-hidden=""true"" data-enzyme-id=""collapsePanelContent"" class=""pl-CollapsePanelBase-collapsible"" data-codeception-id=""collapsePanelContent"" role=""tabpanel"" style=""height:0px;overflow:hidden;transition-property:height;transition-duration:300ms;transition-timing-function:cubic-bezier(0.09, 1.03, 0.57, 0.97)""><div class=""pl-CollapsePanelBase-content""><div class=""StyledBox-owpd5f-0 BoxV2___StyledStyledBox-sc-1wnmyqq-0 bUNsQF"" data-hb-id=""BoxV2""><p class=""pl-Text"" data-hb-id=""Text"">You can purchase Wayfair.co.uk gift cards in the following amounts:</p></div><div class=""StyledBox-owpd5f-0 BoxV2___StyledStyledBox-sc-1wnmyqq-0 cXwhBx"" data-hb-id=""BoxV2""><ul class=""GiftCardFaq-list""><li>£25</li><li>£50</li><li>£75</li><li>£100</li><li>£150</li><li>£200</li><li>£250</li><li>£300</li><li>£350</li><li>£400</li><li>£500</li></ul></div></div></div>",,,,,,,2022-02-25 13:11:52,,,,https://www.wayfair.co.uk/giftcards,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,Wayfair,,,,,,,,,,,Daily Sales | Wayfair.co.uk,,,,,,,,,,,,,,,,,,,,2022-02-25 13:11:53,,,,https://www.wayfair.co.uk/daily-sales,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,Wayfair,,,,,,,,,,,Shop by Room You'll Love | Wayfair.co.uk,,,,,,,,,,,,,,,,,,,,2022-02-25 13:11:53,,,,https://www.wayfair.co.uk/shop-by-room/cat/shop-by-room-c1862441.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,Wayfair,,,,,,,,,,,Pets You'll Love | Wayfair.co.uk,,,,,,,,,,,,,,,,,,,,2022-02-25 13:11:53,,,,https://www.wayfair.co.uk/pets/cat/pets-c477714.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
