pcwb_product_code,recycler,harddrive,image,ram,spider,TelevisionDisplayFormat,monitoredcategory,meta,TelevisionHDR10,dburls,images,availability,sku3,sku2,category,title,TVTunerDigitalTVTuner,numberofdeals,processormodel,image_srcx,monitoredattribute,html,imagebrightness,TelevisionDiagonalSize,price,stock,files,sku,description,ean,brand,monitoredattribute2,image_urls,breadcrumb,file_urls,date,TelevisionType,product_title,slotsqty,url,europrice,emptyslots,server,project,ip,image_url,useragent,model,processor
,,,,,HOMEBASE,,,,,,,,,,,"Cactus Mix in 8.5cm Pot,Cactus Mix in 8.5cm Pot",,,,,,,,,"                      £4.95,                  ,                              £4.95,                          ",Sold out,,"              SKU: 632634,            ",,,,,,,,2022-01-21 14:22:44,,,,https://www.homebase.co.uk/cactus-mix-in-8.5cm-pot/13528689.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Ivy (Multiple Options Available),Ivy (Multiple Options Available)",,,,,,,,,"                      £5.95,                  ,                              £5.95,                          ",Sold out,,"              SKU: 632637,            ",,,,,,,,2022-01-21 14:22:44,,,,https://www.homebase.co.uk/ivy-multiple-options-available/13528688.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Spathiphyllum (Peace Lily) Houseplant - 13cm,Spathiphyllum (Peace Lily) Houseplant - 13cm",,,,,,,,,"                      £6.95,                  ,                              £6.95,                          ",Sold out,,"              SKU: 632632,            ",,,,,,,,2022-01-21 14:22:44,,,,https://www.homebase.co.uk/spathiphyllum-peace-lily-houseplant-13cm/13528687.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Chlorophytum 'Spider Plant' Comosum 'Variegatum,Chlorophytum 'Spider Plant' Comosum 'Variegatum",,,,,,,,,"                      £6.95,                  ,                              £6.95,                          ",Sold out,,"              SKU: 632629,            ",,,,,,,,2022-01-21 14:22:44,,,,https://www.homebase.co.uk/chlorophytum-spider-plant-comosum-variegatum/13528685.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Calathea Mix 17cm,Calathea Mix 17cm",,,,,,,,,"                      £17.95,                  ,                              £17.95,                          ",Sold out,,"              SKU: 632626,            ",,,,,,,,2022-01-21 14:22:44,,,,https://www.homebase.co.uk/calathea-mix-17cm/13528683.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Jasminum polyanthum (Jasmin Hoop) - 12cm,Jasminum polyanthum (Jasmin Hoop) - 12cm",,,,,,,,,"                      £7.95,                  ,                              £7.95,                          ",Sold out,,"              SKU: 430186,            ",,,,,,,,2022-01-21 14:22:44,,,,https://www.homebase.co.uk/jasminum-polyanthum-jasmin-hoop-12cm/13528447.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Bemis Phoenix Moulded Wood Toilet Seat - Black,Bemis Phoenix Moulded Wood Toilet Seat - Black",,,,,,,,,"                      £38.00,                  ,                              £38.00,                          ",In stock,,"              SKU: 630345,            ",,,,,,,,2022-01-21 14:22:45,,,,https://www.homebase.co.uk/bemis-phoenix-moulded-wood-toilet-seat-black/13514043.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"Phalaenopsis (Moth Orchid) Multiflowered with 2/3 stems - Pot Size 12cm,Phalaenopsis (Moth Orchid) Multiflowered with 2/3 stems - Pot Size 12cm",,,,,,,,,"                      £12.95,                  ,                              £12.95,                          ",Sold out,,"              SKU: 563952,            ",,,,,,,,2022-01-21 14:22:45,,,,https://www.homebase.co.uk/phalaenopsis-moth-orchid-multiflowered-with-2-3-stems-pot-size-12cm/13510287.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"GARDENA Classic Water Sprayer,GARDENA Classic Water Sprayer",,,,,,,,,"                      £11.95,                  ,                              £11.95,                          ",Sold out,,"              SKU: 394353,            ",,,,,,,,2022-01-21 14:22:45,,,,https://www.homebase.co.uk/gardena-classic-water-sprayer/13509160.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
,,,,,HOMEBASE,,,,,,,,,,,"T-Rex Waterproof Tape 48mm x 1.52m,T-Rex Waterproof Tape 48mm x 1.52m",,,,,,,,,"                      £14.00,                  ,                              £14.00,                          ",In stock,,"              SKU: 507740,            ",,,,,,,,2022-01-21 14:22:45,,,,https://www.homebase.co.uk/t-rex-waterproof-tape-48mm-x-1.52m/13502509.html,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362",,
