pcwb_product_code,recycler,harddrive,image,ram,spider,TelevisionDisplayFormat,monitoredcategory,meta,TelevisionHDR10,dburls,images,availability,sku3,sku2,category,title,TVTunerDigitalTVTuner,numberofdeals,processormodel,image_srcx,monitoredattribute,html,imagebrightness,TelevisionDiagonalSize,price,stock,files,sku,description,ean,brand,monitoredattribute2,image_urls,breadcrumb,file_urls,date,TelevisionType,product_title,slotsqty,url,europrice,emptyslots,server,project,ip,image_url,useragent,model,processor
,,,,,appliancecity,,,,,,,,,,,Miele Fully Integrated Dishwashers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:30,,,,https://www.appliancecity.co.uk/dishwashers/fully-integrated-dishwashers/miele/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,61cm to 65cm Freestanding Fridge Freezers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:31,,,,https://www.appliancecity.co.uk/refrigeration/fridge-freezers/freestanding-fridge-freezers/61cm-to-65cm/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Cream Range Cookers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:31,,,,https://www.appliancecity.co.uk/cooking/range-cookers/cream/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Smeg Coffee Machines | Espresso Coffee Machines - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:31,,,,https://www.appliancecity.co.uk/small-appliances/coffee-machines/smeg/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,White American Style Fridge Freezers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:31,,,,https://www.appliancecity.co.uk/refrigeration/american-style-fridge-freezers/white/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Rangemaster Canopy Hoods - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:31,,,,https://www.appliancecity.co.uk/extraction/canopy-hoods/rangemaster/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Burgundy Fridges - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:31,,,,https://www.appliancecity.co.uk/refrigeration/fridges/burgundy/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Non Ice and Water American Style Fridge Freezers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:31,,,,https://www.appliancecity.co.uk/refrigeration/american-style-fridge-freezers/non-ice-and-water/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Pastel Blue Dual Fuel Range Cookers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:31,,,,https://www.appliancecity.co.uk/cooking/range-cookers/dual-fuel-range-cookers/pastel-blue/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Grey Warming Drawers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:34,,,,https://www.appliancecity.co.uk/cooking/warming-drawers/grey/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Terra Brown Wine Coolers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:34,,,,https://www.appliancecity.co.uk/refrigeration/wine-coolers/terra-brown/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
,,,,,appliancecity,,,,,,,,,,,Hotpoint Integrated Fridge Freezers - Appliance City,,,,,,,,,,,,,,,,,,,,2022-01-05 18:12:35,,,,https://www.appliancecity.co.uk/refrigeration/fridge-freezers/integrated-fridge-freezers/hotpoint/,,,BID002464,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
