pcwb_product_code,recycler,harddrive,image,ram,spider,TelevisionDisplayFormat,monitoredcategory,meta,TelevisionHDR10,dburls,images,availability,sku3,sku2,category,title,TVTunerDigitalTVTuner,numberofdeals,processormodel,image_srcx,monitoredattribute,html,imagebrightness,TelevisionDiagonalSize,price,stock,files,sku,description,ean,brand,monitoredattribute2,image_urls,breadcrumb,file_urls,date,TelevisionType,product_title,slotsqty,url,europrice,emptyslots,server,project,ip,image_url,useragent,model,processor
,,,,,WAYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-07 15:14:42,,,,https://www.wayfair.co.uk/v/captcha/show?goto=https%3A%2F%2Fwww.wayfair.co.uk%2Ffurniture%2Fsb0%2Fbeds-c537892.html%3Fprefetch%3Dtrue&px=1&captcha_status=0,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
pcwb_product_code,recycler,harddrive,image,ram,spider,TelevisionDisplayFormat,monitoredcategory,meta,TelevisionHDR10,dburls,images,availability,sku3,sku2,category,title,TVTunerDigitalTVTuner,numberofdeals,processormodel,image_srcx,monitoredattribute,html,imagebrightness,TelevisionDiagonalSize,price,stock,files,sku,description,ean,brand,monitoredattribute2,image_urls,breadcrumb,file_urls,date,TelevisionType,product_title,slotsqty,url,europrice,emptyslots,server,project,ip,image_url,useragent,model,processor
,,,,,WAYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-07 15:20:00,,,,https://www.wayfair.co.uk/v/captcha/show?goto=https%3A%2F%2Fwww.wayfair.co.uk%2Ffurniture%2Fsb0%2Fbeds-c537892.html%3Fprefetch%3Dtrue&px=1&captcha_status=0,,,BID002464,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",,
