pcwb_product_code,recycler,harddrive,image,ram,spider,TelevisionDisplayFormat,monitoredcategory,TelevisionHDR10,dburls,images,availability,sku3,sku2,category,title,TVTunerDigitalTVTuner,numberofdeals,processormodel,image_srcx,monitoredattribute,html,imagebrightness,TelevisionDiagonalSize,price,stock,files,sku,description,ean,brand,monitoredattribute2,image_urls,breadcrumb,file_urls,date,TelevisionType,product_title,slotsqty,url,europrice,emptyslots,server,project,ip,image_url,useragent,model,processor
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 - 10cm x 20cm Metro Bevelled White Wall Tile - Better Bathrooms,,,,,,,,,£12.02,,,A1/BeBa_25674,,,,,,,,2021-09-28 12:41:06,,,,https://www.betterbathrooms.com/p/grade-a1-10cm-x-20cm-metro-bevelled-white-wall-tile-a1beba_25674,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 - 600mm White Freestanding Vanity Unit with Basin - Florence - Better Bathrooms,,,,,,,,,£274.97,,,BUN/77974178/1/BeBa_25512/79062,,,,,,,,2021-09-28 12:41:07,,,,https://www.betterbathrooms.com/p/grade-a1-600mm-white-freestanding-vanity-unit-with-basin-florence-bun779741781beba_2551279062,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 - Avebury 500mm WC Unit - Jewel Teal - Better Bathrooms,,,,,,,,,£120.38,,,A1/BeBa_27044,,,,,,,,2021-09-28 12:41:07,,,,https://www.betterbathrooms.com/p/grade-a1-avebury-500mm-wc-unit-jewel-teal-a1beba_27044,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 - Koto Square Cool Touch Thermostatic Shower Set - Better Bathrooms,,,,,,,,,£138.91,,,A1/BeBa_27812,,,,,,,,2021-09-28 12:41:07,,,,https://www.betterbathrooms.com/p/grade-a1-koto-square-cool-touch-thermostatic-shower-set-a1beba_27812,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 - Salamander RP50PT 1.5 Bar Positive Head Centrifugal Twin Shower Pump - Better Bathrooms,,,,,,,,,£166.7,,,A1/RP50PT,,,,,,,,2021-09-28 12:41:07,,,,https://www.betterbathrooms.com/p/grade-a1-salamander-rp50pt-1.5-bar-positive-head-centrifugal-twin-shower-pump-a1rp50pt,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A2 - 805mm Green Freestanding Vanity Unit with Basin - Camden - Better Bathrooms,,,,,,,,,£469.97,,,BUN/77996844/1/BeBa_25871/79053,,,,,,,,2021-09-28 12:41:07,,,,https://www.betterbathrooms.com/p/grade-a2-805mm-green-freestanding-vanity-unit-with-basin-camden-bun779968441beba_2587179053,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A2 - 600mm Freestanding Grey Vanity Unit with Basin - Avebury - Better Bathrooms,,,,,,,,,£149.97,,,BUN/77753145/1/BeBa_25556/79052,,,,,,,,2021-09-28 12:41:07,,,,https://www.betterbathrooms.com/p/grade-a2-600mm-freestanding-grey-vanity-unit-with-basin-avebury-bun777531451beba_2555679052,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A2 - 900mm Wall Hung 2 Drawer Vanity Unit Dark Oak - Boston - Better Bathrooms,,,,,,,,,£259.97,,,BUN/77896397/2/BeBa_17575/79034,,,,,,,,2021-09-28 12:41:08,,,,https://www.betterbathrooms.com/p/grade-a2-900mm-wall-hung-2-drawer-vanity-unit-dark-oak-boston-bun778963972beba_1757579034,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A1 - 800mm Light Grey Gloss Freestanding Vanity Unit with Countertop - Portland - Better Bathrooms,,,,,,,,,£219.97,,,BUN/77822742/2/BeBa_17560/79032,,,,,,,,2021-09-28 12:41:08,,,,https://www.betterbathrooms.com/p/grade-a2-800mm-light-grey-gloss-freestanding-vanity-unit-with-countertop-portland-bun778227422beba_1756079032,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
,,,,,BetterBathrooms,,,,,,,,,,GRADE A2 - 800mm White Gloss Wall Hung 2 Drawer Vanity Unit- Portland - Better Bathrooms,,,,,,,,,£209.97,,,BUN/78009525/2/BeBa_18036/79031,,,,,,,,2021-09-28 12:41:08,,,,https://www.betterbathrooms.com/p/grade-a2-800mm-white-gloss-wall-hung-2-drawer-vanity-unit-portland-bun780095252beba_1803679031,,,BID000987,T-1000,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36",,
